epoch,train_loss,val_loss,train_time,val_time
139.0,0.04943902266273137,0.049680776585980656,159.64829325675964,63.18885803222656
140.0,0.050424468213193914,0.04690416719575739,159.42138624191284,62.208953857421875
141.0,0.05009743781853321,0.05037367024749719,160.64506816864014,62.980956077575684
142.0,0.05007179216122483,0.04549375529671594,159.6526961326599,62.28065204620361
143.0,0.046726746860892614,0.04931690036143662,159.72617101669312,62.20296502113342
144.0,0.0481484348493157,0.045819892318493365,159.50677609443665,63.195247650146484
145.0,0.047561767789250316,0.05667794085890703,159.5697100162506,62.38130521774292
146.0,0.04774635453841565,0.051012690475862134,159.3278136253357,63.66160798072815
147.0,0.0478277101607646,0.0594165720817744,159.4641101360321,62.98246932029724
148.0,0.04856509018254311,0.06392590438218551,159.7459216117859,62.60296010971069
149.0,0.047932707714178256,0.05634331039969122,160.0360279083252,62.4217586517334
150.0,0.04651566663396583,0.05393159281121886,159.8383674621582,62.92497277259827
151.0,0.04511275544753641,0.052379659552745074,159.73571681976318,63.79177117347717
152.0,0.04500095446738886,0.05206372017813544,159.26204562187195,63.454123973846436
153.0,0.045195744672649224,0.049621777018816635,159.14332938194275,61.81411862373352
154.0,0.044555688096608696,0.05122281917732016,159.08503198623657,63.07655429840088
155.0,0.044341001321847234,0.05163885801657931,159.26615238189697,62.99601459503174
156.0,0.04745701183559354,0.05382161286679464,159.34231328964233,63.00456953048706
157.0,0.046181057118078815,0.05564618898360522,158.67516541481018,62.2792284488678
158.0,0.04498277576770497,0.050584790505164526,159.28228855133057,62.79605031013489
159.0,0.042912096412750796,0.051913474320798125,158.80087876319885,63.395925521850586
160.0,0.043394311857814755,0.055201459057733306,157.85074043273926,62.52851867675781
161.0,0.04503492248584697,0.054863008873472834,157.96783423423767,63.91738486289978
162.0,0.043692455067644076,0.04895968130932281,157.88532638549805,63.681026220321655
163.0,0.04487025067403414,0.050710025579606736,157.82592129707336,62.750815868377686
164.0,0.04422865400667531,0.05047129452741951,157.9046595096588,62.20454788208008
165.0,0.044843056007241214,0.04970676985752078,157.785395860672,64.3424596786499
166.0,0.043986373316612884,0.05358822931581,157.7963900566101,64.32471799850464
167.0,0.043208130993721186,0.05164629944421698,158.01380348205566,62.676530599594116
168.0,0.042686913549421154,0.04917474225649262,158.28524327278137,64.86660242080688
169.0,0.044710891230731055,0.05216807014243055,157.9267337322235,62.67362380027771
170.0,0.04336451788567371,0.05129921359713126,157.83147430419922,63.3428213596344
171.0,0.042798723378556405,0.05054785660358063,158.39743852615356,62.401618242263794
172.0,0.044249500432044384,0.05283572136075053,158.11941194534302,72.31327152252197
173.0,0.04487971666324986,0.051198496175930766,158.06513285636902,63.7041289806366
174.0,0.04229698398617933,0.05202231805288892,158.0496325492859,62.33840799331665
175.0,0.04408428810172509,0.05060745944936894,158.10921573638916,63.3329119682312
176.0,0.04401767935379242,0.05062168827450329,158.25895380973816,63.84164834022522
177.0,0.04521333053759831,0.05311124824070981,158.4178125858307,64.20247101783752
178.0,0.04580366727514345,0.052544923594282374,158.1724009513855,62.42195415496826
179.0,0.04418686631526303,0.05501744472718,158.2115352153778,62.4975790977478
180.0,0.04411284374003279,0.052471693124557586,158.53526091575623,62.46935558319092
181.0,0.04353815913365993,0.05156300411648228,158.19381141662598,62.36373543739319
182.0,0.04410306921176494,0.05248765654001422,158.11561369895935,64.24305176734924
183.0,0.04457085134027302,0.05250894541959912,158.05725145339966,63.50969743728638
184.0,0.04456120796175238,0.05097230428354855,158.10563135147095,64.00763440132141
185.0,0.045350809119841205,0.050603517067838714,158.13864994049072,63.448163986206055
186.0,0.04555626405128547,0.05120919924238009,158.10663533210754,63.54653215408325
187.0,0.04401230728057918,0.05139537232569923,157.93516302108765,62.22227430343628
188.0,0.04510731717943041,0.05374519852873925,158.05470371246338,63.74677777290344
189.0,0.044320129319049696,0.05125838686103367,157.80646586418152,63.38926076889038
190.0,0.04430191425388032,0.04991038612358226,157.8174078464508,63.68235373497009
191.0,0.04307401676144635,0.05261489415862687,157.86959600448608,62.98645997047424
192.0,0.04265495152664238,0.04989834418324527,157.87015986442566,64.40688920021057
193.0,0.043063222926195945,0.05125861407682952,157.79663133621216,62.58237409591675
194.0,0.04313155174920589,0.04904500208087759,158.11376523971558,71.99750924110413
195.0,0.0426758321972868,0.047570455796941406,157.9587824344635,63.528454303741455
196.0,0.044349283938458904,0.05043678543374882,157.9705810546875,63.7164740562439
197.0,0.04466935298350814,0.05210093319977755,157.93792486190796,63.78172492980957
198.0,0.04295972924973829,0.05087193608148745,158.0123724937439,62.21013855934143
199.0,0.04629101360321453,0.05387328366107319,158.03490138053894,63.83836388587952
200.0,0.04556423570380074,0.05235559072746075,157.9779236316681,64.4331624507904
201.0,0.0426884405929076,0.05341410990661246,157.95584344863892,63.378910064697266
202.0,0.044773433249137726,0.05304546868729627,157.95297360420227,63.493436098098755
203.0,0.04222760309488605,0.051556140615000065,157.8889458179474,64.48746252059937
204.0,0.042368789744730996,0.051291056041520115,157.94067478179932,62.55588889122009
205.0,0.04370018488215917,0.0514447216327167,157.91043949127197,63.965572118759155
206.0,0.0446243864173863,0.052791867039789254,157.8748164176941,64.19020175933838
207.0,0.043213727474875105,0.05310082909058252,157.90695786476135,72.29862570762634
208.0,0.04574663653270043,0.05195799450591625,157.88447666168213,62.31662464141846
209.0,0.04299598295996175,0.05131600403634996,158.19950914382935,61.5456440448761
210.0,0.042956825007107555,0.05283531235962088,157.95884346961975,63.57868051528931
211.0,0.04302004644866507,0.051449528725994974,158.14416980743408,63.36512517929077
212.0,0.04452796921105012,0.0518431898533906,158.0695719718933,63.082844257354736
213.0,0.04503749725593012,0.05289839211196836,158.26434588432312,63.43632483482361
214.0,0.04272509110330531,0.05408186187062471,158.2627453804016,61.199756383895874
215.0,0.045571057244788896,0.05174316988092247,158.21167278289795,62.421658754348755
216.0,0.04433553071458483,0.0518991581041901,158.4985158443451,63.73862838745117
217.0,0.04219909446124038,0.05185487586961771,158.10579013824463,63.73666191101074
218.0,0.041623714511163964,0.05225754640820491,158.35242438316345,63.750784158706665
219.0,0.04614070728538521,0.052010489689651836,158.39116621017456,61.907763719558716
220.0,0.04364468773998264,0.05125783683435944,158.335604429245,62.253915309906006
221.0,0.04471127907840855,0.0508997121026552,158.3748037815094,63.38816809654236
222.0,0.04413424522572064,0.05149821623969356,158.50046300888062,63.292707681655884
